"StateName","CountyName","FIPSWinner","VariableName","VariableValue","TrumpVClinton","TrumpVClintonPCT","CumTrumpVClinton"
"Georgia","Wheeler, GA","Trump","WhiteAlonePCT",58.1070889894419,775,36.8696479543292,-7.33896875014847
"Texas","Jefferson, TX","Trump","WhiteAlonePCT",58.1357366572812,419,0.478212239494169,-7.33866295954061
"Mississippi","Oktibbeha, MS","Clinton","WhiteAlonePCT",58.3265372696134,-283,-1.56146546016332,-7.33886949591776
"Georgia","Evans, GA","Trump","WhiteAlonePCT",58.3965230257074,1274,35.2615554940493,-7.33793971731534
"Virginia","Henrico, VA","Clinton","WhiteAlonePCT",58.5939460083296,-34078,-20.838225222581,-7.36281020021425
"North Carolina","Pasquotank, NC","Clinton","WhiteAlonePCT",58.6211204957769,-435,-2.50129377264103,-7.36312766779043
"Arkansas","Pulaski, AR","Clinton","WhiteAlonePCT",58.6265536043108,-28317,-17.7229371119567,-7.38379371228389
"North Carolina","Pitt, NC","Clinton","WhiteAlonePCT",58.6796165663586,-6133,-7.61607907906665,-7.38826964020276
"Louisiana","Red River, LA","Trump","WhiteAlonePCT",58.6897488119484,453,10.2442333785617,-7.38793903603722
"Georgia","Taylor, GA","Trump","WhiteAlonePCT",58.695393405547,768,22.5352112676056,-7.3873785415579
"Texas","Reagan, TX","Trump","WhiteAlonePCT",58.7548638132296,542,59.9557522123894,-7.38698298425608
"Georgia","Marion, GA","Trump","WhiteAlonePCT",58.7710264332303,708,22.1943573667712,-7.38646627840796
"South Carolina","Edgefield, SC","Trump","WhiteAlonePCT",59.0455678984357,2351,20.1906561319134,-7.38475049387555
"Mississippi","Wayne, MS","Trump","WhiteAlonePCT",59.103287298191,2466,25.6901760600063,-7.38295078113335
"Georgia","Brooks, GA","Trump","WhiteAlonePCT",59.1545692907847,1173,18.5132575757576,-7.38209471339345
"Georgia","Greene, GA","Trump","WhiteAlonePCT",59.1941705957994,2291,25.881156800723,-7.38042271749224
"Mississippi","Yalobusha, MS","Trump","WhiteAlonePCT",59.2036184476214,794,13.0656573967418,-7.3798432479394
"Mississippi","Neshoba, MS","Trump","WhiteAlonePCT",59.3611477684161,4964,47.0387567516346,-7.37622046851836
"Kansas","Seward, KS","Trump","WhiteAlonePCT",59.3795651800292,1531,30.3890432711394,-7.37510312861231
"Georgia","Wilcox, GA","Trump","WhiteAlonePCT",59.5407935800268,1244,41.8010752688172,-7.37419524432549
"Georgia","Wilkinson, GA","Trump","WhiteAlonePCT",59.5674408693799,439,10.2402612549568,-7.37387485750723
"California","Sacramento, CA","Clinton","WhiteAlonePCT",59.5867739277079,-136234,-24.2286385018274,-7.47329986388231
"California","Fresno, CA","Clinton","WhiteAlonePCT",59.6238929959686,-17292,-6.02378580237022,-7.48591974739331
"Louisiana","West Baton Rouge, LA","Trump","WhiteAlonePCT",59.7511046252381,1544,12.1460037759597,-7.48479291995051
"Virginia","Prince George, VA","Trump","WhiteAlonePCT",59.7592295345104,2738,16.9179436480475,-7.48279469874688
"Mississippi","Scott, MS","Trump","WhiteAlonePCT",59.8027780723147,1854,17.6202242919597,-7.48144163004289
"Mississippi","Forrest, MS","Trump","WhiteAlonePCT",59.8437069768052,3745,13.3444982896237,-7.47870848964567
"Tennessee","Madison, TN","Trump","WhiteAlonePCT",59.871262120101,5887,15.4433368310598,-7.47441209511472
"Georgia","Thomas, GA","Trump","WhiteAlonePCT",59.871943601642,4086,21.7317306669503,-7.47143008933019
"North Carolina","Tyrrell, NC","Trump","WhiteAlonePCT",59.8988439306358,255,14.6635997699828,-7.47124398764761
"Louisiana","St. Mary, LA","Trump","WhiteAlonePCT",59.9053161430362,6309,27.57791668488,-7.46663961307723
"South Dakota","Roberts, SD","Trump","WhiteAlonePCT",59.9244039542547,604,15.5309848290049,-7.46619880752318
"Texas","Dallas, TX","Clinton","WhiteAlonePCT",59.9646760989826,-198135,-26.1056717432636,-7.61079981489378
"Alabama","Mobile, AL","Trump","WhiteAlonePCT",60.0037175528846,22930,13.2745155930692,-7.59406525967129
"Arkansas","Columbia, AR","Trump","WhiteAlonePCT",60.0485057754758,2316,26.0605378642962,-7.59237501850708
"South Carolina","Chester, SC","Trump","WhiteAlonePCT",60.0841626735471,686,4.83370913190529,-7.5918743684904
"Maryland","Howard, MD","Clinton","WhiteAlonePCT",60.1022639462046,-55113,-33.9798881579353,-7.63209641567648
"Louisiana","Ouachita, LA","Trump","WhiteAlonePCT",60.1063112686093,17306,25.4436390902274,-7.6194663148182
"Georgia","Troup, GA","Trump","WhiteAlonePCT",60.320618002817,6037,23.120523917123,-7.61506044870926
"Virginia","Halifax, VA","Trump","WhiteAlonePCT",60.4940010139131,2807,16.5175944450983,-7.61301187057975
"California","Contra Costa, CA","Clinton","WhiteAlonePCT",60.5259892634399,-203331,-42.9862541066438,-7.76140497341202
"Virginia","Mecklenburg, VA","Trump","WhiteAlonePCT",60.5736016479163,2003,13.4024757443961,-7.75994316294056
"Arkansas","Bradley, AR","Trump","WhiteAlonePCT",60.5925397108692,847,23.1864221188065,-7.75932501343016
"Oklahoma","Muskogee, OK","Trump","WhiteAlonePCT",60.694349510139,7066,29.1790551701355,-7.75416817229618
"Florida","Hamilton, FL","Trump","WhiteAlonePCT",60.7224730809309,1539,28.0276816608996,-7.75304499390597
"Arkansas","Lafayette, AR","Trump","WhiteAlonePCT",60.8803301237964,726,25.3846153846154,-7.75251515146849
"Florida","Jefferson, FL","Trump","WhiteAlonePCT",60.9170305676856,389,5.05917544544154,-7.75223125517623
"Virginia","Southampton, VA","Trump","WhiteAlonePCT",60.917979359044,1440,16.2308385933273,-7.7511803280275
"Mississippi","Benton, MS","Trump","WhiteAlonePCT",60.9917355371901,532,13.2272501243163,-7.75079206883088
"Montana","Rosebud, MT","Trump","WhiteAlonePCT",61.0136869118905,1266,36.6637706342311,-7.74986812871262
"Georgia","Tattnall, GA","Trump","WhiteAlonePCT",61.0386530709035,3415,49.4712443864986,-7.74737582578699
"Georgia","Ben Hill, GA","Trump","WhiteAlonePCT",61.0459461005893,1638,27.5943396226415,-7.74618039615531
"New Jersey","Middlesex, NJ","Clinton","WhiteAlonePCT",61.0460074671805,-70091,-21.3329802743512,-7.79733354530923
"Georgia","Emanuel, GA","Trump","WhiteAlonePCT",61.0883815054331,2900,36.8956743002545,-7.79521709480137
"California","Merced, CA","Clinton","WhiteAlonePCT",61.1747541542717,-8592,-12.1374789868482,-7.8014876267888
"North Carolina","Sampson, NC","Trump","WhiteAlonePCT",61.2340112410565,4291,16.5496760259179,-7.79835600984768
"Georgia","Laurens, GA","Trump","WhiteAlonePCT",61.3269013908032,5659,28.9759344598054,-7.79422601211528
"Alabama","Escambia, AL","Trump","WhiteAlonePCT",61.4287597205747,5330,35.9043448972718,-7.79033612204394
"Virginia","Prince William, VA","Clinton","WhiteAlonePCT",61.4488497979514,-41423,-21.0866311684874,-7.82056706321189
"Florida","Duval, FL","Trump","WhiteAlonePCT",61.4766586614841,5968,1.36701078628317,-7.81621155402882
"Georgia","Cobb, GA","Clinton","WhiteAlonePCT",61.5310380694531,-7209,-2.15800848954373,-7.82147275806715
"Georgia","Houston, GA","Trump","WhiteAlonePCT",61.5321542318899,12877,21.4334459628156,-7.81207498800173
"Georgia","Mcintosh, GA","Trump","WhiteAlonePCT",61.5335189548083,1184,20.057597831611,-7.81121089234611
"Virginia","Buckingham, VA","Trump","WhiteAlonePCT",61.5479259432857,822,11.2772671148306,-7.81061098809871
"Virginia","Northampton, VA","Clinton","WhiteAlonePCT",61.5971766250821,-569,-9.22503242542153,-7.81102625028456
"Illinois","Alexander, IL","Trump","WhiteAlonePCT",61.6241173275394,234,8.29787234042553,-7.81085547462289
"South Carolina","Newberry, SC","Trump","WhiteAlonePCT",61.7086760413903,3800,22.6096269411555,-7.80808219464708
"Kansas","Wyandotte, KS","Clinton","WhiteAlonePCT",61.711005808241,-14340,-29.1208902788214,-7.81854767750318
"Arkansas","Mississippi, AR","Trump","WhiteAlonePCT",61.7287803138374,1391,10.5346864586489,-7.81753251106993
"North Carolina","Columbus, NC","Trump","WhiteAlonePCT",61.7298619605102,5209,21.9492668127423,-7.8137309280715
"Indiana","Lake, IN","Clinton","WhiteAlonePCT",61.7317878908697,-41310,-20.3697220427907,-7.8438794006507
"Virginia","Lunenburg, VA","Trump","WhiteAlonePCT",61.8171683389075,977,17.4901539563194,-7.84316637577271
"North Carolina","Granville, NC","Trump","WhiteAlonePCT",61.8251905900979,682,2.4933279713377,-7.8426686449981
"Wisconsin","Milwaukee, WI","Clinton","WhiteAlonePCT",61.8445319209698,-162753,-36.901007361927,-7.96144749655177
"Tennessee","Lauderdale, TN","Trump","WhiteAlonePCT",61.8587523243519,1828,22.6041795474218,-7.9601134029213
"North Carolina","Duplin, NC","Trump","WhiteAlonePCT",61.8623114056482,3934,18.8626774069812,-7.95724232833581
"Louisiana","Pointe Coupee, LA","Trump","WhiteAlonePCT",62.0544048359854,2025,17.2179236459485,-7.95576446203291
"California","San Bernardino, CA","Clinton","WhiteAlonePCT",62.1540609012259,-69593,-10.6414081099968,-8.0065541655479
"Florida","Leon, FL","Clinton","WhiteAlonePCT",62.2262670530855,-38247,-24.8549203605383,-8.03446722850448
"Virginia","Chesapeake, VA","Trump","WhiteAlonePCT",62.2820369382613,1420,1.26040723580267,-8.03343089756615
"Louisiana","Iberia, LA","Trump","WhiteAlonePCT",62.2886742946793,10205,31.44450607013,-8.02598318121005
"South Carolina","Saluda, SC","Trump","WhiteAlonePCT",62.335,2713,31.6791219056516,-8.02400320526942
"Tennessee","Davidson, TN","Clinton","WhiteAlonePCT",62.4370924486641,-64314,-25.8218639086515,-8.07094023904958
"Louisiana","Richland, LA","Trump","WhiteAlonePCT",62.4633007652693,3130,32.614358653746,-8.06865593212213
"New Mexico","Rio Arriba, NM","Clinton","WhiteAlonePCT",62.5147062504693,-5993,-40.2809517408254,-8.0730296865682
"Georgia","Johnson, GA","Trump","WhiteAlonePCT",62.5791300796406,1383,37.5203472599023,-8.07202035861911
"Florida","Broward, FL","Clinton","WhiteAlonePCT",62.6174618262628,-292369,-34.9144004929614,-8.28539433052682
"Georgia","Jenkins, GA","Trump","WhiteAlonePCT",62.6429051782112,772,25.261780104712,-8.28483091680542
"North Carolina","Caswell, NC","Trump","WhiteAlonePCT",62.6866315698628,1234,11.1472448057814,-8.2839303306238
"North Carolina","Richmond, NC","Trump","WhiteAlonePCT",62.7090301003345,1882,9.7371688741722,-8.28255682722525
"Mississippi","Covington, MS","Trump","WhiteAlonePCT",62.790817112629,2159,24.5034615821133,-8.28098116631267
"Mississippi","Simpson, MS","Trump","WhiteAlonePCT",62.811576219846,3519,30.817059287153,-8.27841296309296
"Arizona","Coconino, AZ","Clinton","WhiteAlonePCT",62.8159267306018,-11296,-18.8946875418172,-8.28665690272634
"Georgia","Pulaski, GA","Trump","WhiteAlonePCT",62.8817946505608,1333,36.9764216366158,-8.28568406530324
"Virginia","Fairfax, VA","Clinton","WhiteAlonePCT",62.9043289667429,-197423,-35.8180495407152,-8.42976544758363
"New Jersey","Mercer, NJ","Clinton","WhiteAlonePCT",62.9261072034402,-58582,-37.0636095610472,-8.47251920746343
"Virginia","Cumberland, VA","Trump","WhiteAlonePCT",63.0185617202556,661,13.473298002446,-8.47203680270975
"Oklahoma","Choctaw, OK","Trump","WhiteAlonePCT",63.0489417989418,3139,57.8510873571692,-8.46974592748762
"New Jersey","Cumberland, NJ","Clinton","WhiteAlonePCT",63.0521858184481,-3318,-6.10701073052216,-8.47216743879282
"North Carolina","Chowan, NC","Trump","WhiteAlonePCT",63.0526746724891,1022,14.1394576646375,-8.47142157244143
"Georgia","Spalding, GA","Trump","WhiteAlonePCT",63.0720335666087,6289,24.4670090258326,-8.46683179408145
"Oklahoma","Caddo, OK","Trump","WhiteAlonePCT",63.0852686896084,4062,43.4531450577664,-8.46386730374941
"Indiana","Marion, IN","Clinton","WhiteAlonePCT",63.0966119168551,-82539,-22.4976082032496,-8.52410513425569
"Texas","Harris, TX","Clinton","WhiteAlonePCT",63.12172863504,-161959,-12.3433822722451,-8.64230451625652
"California","Orange, CA","Clinton","WhiteAlonePCT",63.2206796447704,-102813,-8.58548618354084,-8.7173385252443
"Mississippi","Newton, MS","Trump","WhiteAlonePCT",63.2368554678484,3792,40.1780038143675,-8.71457108375264
"New Jersey","Camden, NJ","Clinton","WhiteAlonePCT",63.2832550127149,-74086,-32.3453265050404,-8.76863982593377
"Maryland","Baltimore, MD","Clinton","WhiteAlonePCT",63.3337748296088,-68935,-17.644785272933,-8.81894931412663
"North Carolina","Hyde, NC","Trump","WhiteAlonePCT",63.4112067451256,323,14.0190972222222,-8.81871358532868
"Louisiana","Webster, LA","Trump","WhiteAlonePCT",63.5620552970431,5282,29.1099476439791,-8.8148587261623
"Texas","Karnes, TX","Trump","WhiteAlonePCT",63.592983399422,1820,43.3539780848023,-8.81353047101599
"Mississippi","Franklin, MS","Trump","WhiteAlonePCT",63.5993381697849,1219,28.4149184149184,-8.81264083199217
"Ohio","Cuyahoga, OH","Clinton","WhiteAlonePCT",63.6077419926868,-214060,-35.1567568277785,-8.96886407189299
"New Mexico","Mora, NM","Clinton","WhiteAlonePCT",63.6480686695279,-871,-35.6820975010242,-8.96949973685587
"Oklahoma","Okfuskee, OK","Trump","WhiteAlonePCT",63.6512083605487,1857,47.0961197058078,-8.96814447872032
"Nevada","Clark, NV","Clinton","WhiteAlonePCT",63.7504838934707,-82170,-10.7109896813686,-9.02811300914474
"Louisiana","Jefferson, LA","Trump","WhiteAlonePCT",63.8563798001342,26728,14.7149015354632,-9.00860663356747
"South Carolina","Chesterfield, SC","Trump","WhiteAlonePCT",63.8638725320402,2454,14.800072371992,-9.00681567855151
"South Dakota","Charles Mix, SD","Trump","WhiteAlonePCT",63.9138434895551,1447,42.1497232741043,-9.00575964272914
"South Carolina","Greenwood, SC","Trump","WhiteAlonePCT",63.9320061343538,6250,21.7293050099086,-9.00119832697944
"South Carolina","Georgetown, SC","Trump","WhiteAlonePCT",64.0163772039886,4079,12.8849859430774,-8.99822142986856
"Louisiana","Rapides, LA","Trump","WhiteAlonePCT",64.0446209113254,18494,32.534656252199,-8.98472431411258
"Virginia","Prince Edward, VA","Clinton","WhiteAlonePCT",64.0821822604465,-490,-5.35929126107404,-8.98508192126735
"Virginia","Alexandria, VA","Clinton","WhiteAlonePCT",64.0946991260088,-43957,-58.0198516406642,-9.01716220229287
"Virginia","Roanoke City, VA","Clinton","WhiteAlonePCT",64.1539053637984,-7497,-18.9960979070592,-9.02263359176094
"Georgia","Seminole, GA","Trump","WhiteAlonePCT",64.1578287147907,1156,32.2185061315496,-9.02178993079988
"North Carolina","Gates, NC","Trump","WhiteAlonePCT",64.1675196178779,489,9.06899109792285,-9.02143305345562
"Mississippi","Clarke, MS","Trump","WhiteAlonePCT",64.1853074196309,2552,32.7557438069567,-9.01957057700871
"Georgia","Tift, GA","Trump","WhiteAlonePCT",64.2508642459607,5237,36.8310007736128,-9.01574855931572
"New Jersey","Passaic, NJ","Clinton","WhiteAlonePCT",64.2678703006852,-43857,-22.3500214036733,-9.04775585928923
"Oklahoma","Comanche, OK","Trump","WhiteAlonePCT",64.4581816443747,7720,23.7071612823977,-9.04212172207521
"Florida","Orange, FL","Clinton","WhiteAlonePCT",64.4710216681489,-134678,-24.4025207373773,-9.14041114328124
"Virginia","Dinwiddie, VA","Trump","WhiteAlonePCT",64.4788331554607,1682,12.390423572744,-9.13918360198668
"California","Riverside, CA","Clinton","WhiteAlonePCT",64.6104144763868,-40452,-5.38361518836398,-9.16870589713976
"North Carolina","Swain, NC","Trump","WhiteAlonePCT",64.6331991809645,1369,22.3546701502286,-9.16770678653795
"Alabama","Talladega, AL","Trump","WhiteAlonePCT",64.6647101440377,8493,25.4228155775736,-9.161508505792
"Arkansas","Union, AR","Trump","WhiteAlonePCT",64.6666502596412,4601,27.2345211317627,-9.1581506475897
"Georgia","Clarke, GA","Clinton","WhiteAlonePCT",64.7070013647078,-16886,-37.1316738499428,-9.1704742280296
"Oklahoma","Texas, OK","Trump","WhiteAlonePCT",64.7118769686863,3763,65.1038062283737,-9.16772795104302
"Texas","Bell, TX","Trump","WhiteAlonePCT",64.7160939881794,14197,14.9451544308062,-9.15736683109127
"Georgia","Grady, GA","Trump","WhiteAlonePCT",64.7268549696946,3040,32.9968522739607,-9.15514820711062
